NombreDepartamento,mpio_cdpmp,NombreEntidad,Población,Año
Antioquia,05660,San Luis,10923.0,2019
Antioquia,05664,San Pedro,28438.0,2019
Antioquia,05665,San Pedro de Uraba,32328.0,2019
Antioquia,05667,San Rafael,12769.0,2019
Antioquia,05670,San Roque,16232.0,2019
Antioquia,05674,San Vicente,16274.0,2019
Antioquia,05679,Santa Bárbara,21413.0,2019
Antioquia,05686,Santa Rosa de Osos,37435.0,2019
Antioquia,05690,Santo Domingo,9927.0,2019
Antioquia,05697,El Santuario,27316.0,2019
Antioquia,05736,Segovia,42222.0,2019
Antioquia,05756,Sonson,33981.0,2019
Antioquia,05761,Sopetrán,15172.0,2019
Antioquia,05789,Támesis,14059.0,2019
Antioquia,05790,Tarazá,47625.0,2019
Antioquia,05792,Tarso,8152.0,2019
Antioquia,05809,Titiribí,14791.0,2019
Antioquia,05819,Toledo,6744.0,2019
Antioquia,05837,Turbo,176813.0,2019
Antioquia,05842,Uramita,8203.0,2019
Antioquia,05847,Urrao,47128.0,2019
Antioquia,05854,Valdivia,24538.0,2019
Antioquia,05856,Valparaíso,6084.0,2019
Antioquia,05858,Vegachí,8783.0,2019
Antioquia,05861,Venecia,13158.0,2019
Antioquia,05873,Vigía del Fuerte,5623.0,2019
Antioquia,05885,Yalí,8672.0,2019
Antioquia,05887,Yarumal,49109.0,2019
Antioquia,05890,Yolombó,25647.0,2019
Antioquia,05893,Yondó,20136.0,2019
Antioquia,05895,Zaragoza,32265.0,2019
Atlántico,08000,Atlántico,10854621.0,2019
Atlántico,08001,Barranquilla,1236202.0,2019
Atlántico,08078,Baranoa,60092.0,2019
Atlántico,08137,Campo de La Cruz,14933.0,2019
Atlántico,08141,Candelaria,12576.0,2019
Atlántico,08296,Galapa,47556.0,2019
Atlántico,08372,Juan de Acosta,17704.0,2019
Atlántico,08421,Luruaco,28246.0,2019
Atlántico,08433,Malambo,129148.0,2019
Atlántico,08436,Manatí,16473.0,2019
Atlántico,08520,Palmar de Varela,25886.0,2019
Atlántico,08549,Piojó,5177.0,2019
Atlántico,08558,Polonuevo,15765.0,2019
Atlántico,08560,Ponedera,23578.0,2019
Atlántico,08573,Puerto Colombia,26595.0,2019
Atlántico,08606,Repelón,27445.0,2019
Atlántico,08634,Sabanagrande,34369.0,2019
Atlántico,08638,Sabanalarga,102334.0,2019
Atlántico,08675,Santa Lucía,11209.0,2019
Atlántico,08685,Santo Tomás,25775.0,2019
Atlántico,08758,Soledad,683580.0,2019
Atlántico,08770,Suan,8369.0,2019
Atlántico,08832,Tubará,11013.0,2019
Atlántico,08849,Usiacurí,9566.0,2019
BOGOTÁ D.C.,11001,BOGOTÁ D.C.,8281030.0,2019
Bolívar,13000,Bolívar,10854621.0,2019
Bolívar,13001,Cartagena,1047005.0,2019
Bolívar,13006,Achí,24673.0,2019
Bolívar,13030,Altos del Rosario,14763.0,2019
Bolívar,13042,Arenal,20625.0,2019
Bolívar,13052,Arjona,78070.0,2019
Bolívar,13062,Arroyohondo,10445.0,2019
Bolívar,13074,Barranco de Loba,19100.0,2019
Bolívar,13140,Calamar,24573.0,2019
Bolívar,13160,Cantagallo,9888.0,2019
Bolívar,13188,Cicuco,11147.0,2019
Bolívar,13212,Córdoba,12266.0,2019
Bolívar,13222,Clemencia,12963.0,2019
Bolívar,13244,El Carmen de Bolívar,78729.0,2019
Bolívar,13248,El Guamo,7762.0,2019
Bolívar,13268,El Peñón,10328.0,2019
Bolívar,13300,Hatillo de Loba,12270.0,2019
Bolívar,13430,Magangué,123982.0,2019
Bolívar,13433,Mahates,27127.0,2019
Bolívar,13440,Margarita,10246.0,2019
Bolívar,13442,María La Baja,49462.0,2019
Bolívar,13458,Montecristo,23318.0,2019
Bolívar,13468,Mompós,45417.0,2019
Bolívar,13473,Morales,22487.0,2019
Bolívar,13490,Norosí,5088.0,2019
Bolívar,13549,Pinillos,25964.0,2019
Bolívar,13580,Regidor,11306.0,2019
Bolívar,13600,Río Viejo,19282.0,2019
Bolívar,13620,San Cristóbal,6732.0,2019
Bolívar,13647,San Estanislao,16670.0,2019
Bolívar,13650,San Fernando,14130.0,2019
Bolívar,13654,San Jacinto,21644.0,2019
Bolívar,13655,San Jacinto del Cauca,14665.0,2019
Bolívar,13657,San Juan Nepomuceno,34012.0,2019
Bolívar,13667,San Martín de Loba,18891.0,2019
Bolívar,13670,San Pablo,36341.0,2019
Bolívar,13673,Santa Catalina,13677.0,2019
Bolívar,13683,Santa Rosa,24694.0,2019
Bolívar,13688,Santa Rosa del Sur,46017.0,2019
Bolívar,13744,Simití,21620.0,2019
Bolívar,13760,Soplaviento,8508.0,2019
Bolívar,13780,Talaigua Nuevo,11479.0,2019
Bolívar,13810,Tiquisio,23859.0,2019
Bolívar,13836,Turbaco,76218.0,2019
Bolívar,13838,Turbaná,15505.0,2019
Bolívar,13873,Villanueva,20624.0,2019
Bolívar,13894,Zambrano,11923.0,2019
Boyacá,15000,Boyacá,10854621.0,2019
Boyacá,15001,Tunja,202996.0,2019
Boyacá,15022,Almeida,1558.0,2019
Boyacá,15047,Aquitania,14469.0,2019
Boyacá,15051,Arcabuco,5249.0,2019
Boyacá,15087,Belén,6820.0,2019
Boyacá,15090,Berbeo,1941.0,2019
Boyacá,15092,Betéitiva,1887.0,2019
Boyacá,15097,Boavita,6442.0,2019
Boyacá,15104,Boyacá,4231.0,2019
Boyacá,15106,Briceño,2516.0,2019
Boyacá,15109,Buenavista,5738.0,2019
Boyacá,15114,Busbanzá,1288.0,2019
Boyacá,15131,Caldas,3471.0,2019
Boyacá,15135,Campohermoso,3735.0,2019
Boyacá,15162,Cerinza,3544.0,2019
Boyacá,15172,Chinavita,3404.0,2019
Boyacá,15176,Chiquinquirá,69121.0,2019
Boyacá,15180,Chiscas,3906.0,2019
Boyacá,15183,Chita,9053.0,2019
Boyacá,15185,Chitaraque,5298.0,2019
Boyacá,15187,Chivatá,6717.0,2019
Boyacá,15189,Ciénega,4498.0,2019
Boyacá,15204,Cómbita,15350.0,2019
Boyacá,15212,Coper,3455.0,2019
Boyacá,15215,Corrales,2180.0,2019
Boyacá,15218,Covarachía,2702.0,2019
Boyacá,15223,Cubará,6741.0,2019
Boyacá,15224,Cucaita,4709.0,2019
Boyacá,15226,Cuítiva,1846.0,2019
Boyacá,15232,Chíquiza,5256.0,2019
Boyacá,15236,Chivor,1646.0,2019
Boyacá,15238,Duitama,114413.0,2019
Boyacá,15244,El Cocuy,5085.0,2019
Boyacá,15248,El Espino,4226.0,2019
Boyacá,15272,Firavitoba,5732.0,2019
Boyacá,15276,Floresta,4333.0,2019
Boyacá,15293,Gachantivá,2497.0,2019
Boyacá,15296,Gameza,4551.0,2019
Boyacá,15299,Garagoa,17079.0,2019
Boyacá,15317,Guacamayas,1544.0,2019
Boyacá,15322,Guateque,9360.0,2019
Boyacá,15325,Guayatá,4660.0,2019
Boyacá,15332,Güicán,6506.0,2019
Boyacá,15362,Iza,2440.0,2019
Boyacá,15367,Jenesano,7705.0,2019
Boyacá,15368,Jericó,3751.0,2019
Boyacá,15377,Labranzagrande,4967.0,2019
Boyacá,15380,La Capilla,2359.0,2019
Boyacá,15401,La Victoria,1673.0,2019
Boyacá,15403,La Uvita,2173.0,2019
Boyacá,15407,Villa de Leyva,18606.0,2019
Boyacá,15425,Macanal,4842.0,2019
Boyacá,15442,Maripí,7293.0,2019
Boyacá,15455,Miraflores,9802.0,2019
Boyacá,15464,Mongua,4495.0,2019
Boyacá,15466,Monguí,4982.0,2019
Boyacá,15469,Moniquirá,21182.0,2019
Boyacá,15476,Motavita,8607.0,2019
Boyacá,15480,Muzo,8548.0,2019
Boyacá,15491,Nobsa,16612.0,2019
Boyacá,15494,Nuevo Colón,6729.0,2019
Boyacá,15500,Oicatá,2833.0,2019
Boyacá,15507,Otanche,10696.0,2019
Boyacá,15511,Pachavita,2287.0,2019
Boyacá,15514,Páez,2741.0,2019
Boyacá,15516,Paipa,31868.0,2019
Boyacá,15518,Pajarito,1487.0,2019
Boyacá,15522,Panqueba,1359.0,2019
Boyacá,15531,Pauna,10825.0,2019
Boyacá,15533,Paya,2495.0,2019
Boyacá,15537,Paz de Río,4443.0,2019
Boyacá,15542,Pesca,7374.0,2019
Boyacá,15550,Pisba,1262.0,2019
Boyacá,15572,Puerto Boyacá,56930.0,2019
Boyacá,15580,Quípama,7485.0,2019
Boyacá,15599,Ramiriquí,9679.0,2019
Boyacá,15600,Ráquira,14037.0,2019
Boyacá,15621,Rondón,2751.0,2019
Boyacá,15632,Saboyá,12119.0,2019
Boyacá,15638,Sáchica,3746.0,2019
Boyacá,15646,Samacá,20767.0,2019
Boyacá,15660,San Eduardo,1850.0,2019
Boyacá,15664,San José de Pare,4955.0,2019
Boyacá,15667,San Luis de Gaceno,4667.0,2019
Boyacá,15673,San Mateo,3304.0,2019
Boyacá,15676,San Miguel de Sema,4522.0,2019
Boyacá,15681,San Pablo de Borbur,10341.0,2019
Boyacá,15686,Santana,7605.0,2019
Boyacá,15690,Santa María,3730.0,2019
Boyacá,15693,Santa Rosa de Viterbo,13402.0,2019
Boyacá,15696,Santa Sofía,2552.0,2019
Boyacá,15720,Sativanorte,2177.0,2019
Boyacá,15723,Sativasur,1021.0,2019
Boyacá,15740,Siachoque,8973.0,2019
Boyacá,15753,Soatá,6541.0,2019
Boyacá,15755,Socotá,7353.0,2019
Boyacá,15757,Socha,6924.0,2019
Boyacá,15759,Sogamoso,111336.0,2019
Boyacá,15761,Somondoco,3342.0,2019
Boyacá,15762,Sora,3030.0,2019
Boyacá,15763,Sotaquirá,7224.0,2019
Boyacá,15764,Soracá,5109.0,2019
Boyacá,15774,Susacón,2861.0,2019
Boyacá,15776,Sutamarchán,5802.0,2019
Boyacá,15778,Sutatenza,3894.0,2019
Boyacá,15790,Tasco,6117.0,2019
Boyacá,15798,Tenza,3888.0,2019
Boyacá,15804,Tibaná,8964.0,2019
Boyacá,15806,Tibasosa,14602.0,2019
Boyacá,15808,Tinjacá,3045.0,2019
Boyacá,15810,Tipacoque,2969.0,2019
Boyacá,15814,Toca,9961.0,2019
Boyacá,15816,Togüí,4818.0,2019
Boyacá,15820,Tópaga,3691.0,2019
Boyacá,15822,Tota,5224.0,2019
Boyacá,15832,Tununguá,1934.0,2019
Boyacá,15835,Turmequé,5662.0,2019
Boyacá,15837,Tuta,9916.0,2019
Boyacá,15839,Tutazá,1758.0,2019
Boyacá,15842,Umbita,10337.0,2019
Boyacá,15861,Ventaquemada,15827.0,2019
Boyacá,15879,Viracachá,3118.0,2019
Boyacá,15897,Zetaquira,4326.0,2019
Caldas,17000,Caldas,10854621.0,2019
Caldas,17001,Manizales,401398.0,2019
Caldas,17013,Aguadas,21237.0,2019
Caldas,17042,Anserma,33272.0,2019
Caldas,17050,Aranzazu,10904.0,2019
Caldas,17088,Belalcázar,10448.0,2019
Caldas,17174,Chinchiná,50673.0,2019
Caldas,17272,Filadelfia,10389.0,2019
Caldas,17380,La Dorada,78540.0,2019
Caldas,17388,La Merced,5057.0,2019
Caldas,17433,Manzanares,22623.0,2019
Caldas,17442,Marmato,9363.0,2019
Caldas,17444,Marquetalia,15011.0,2019
Caldas,17446,Marulanda,3379.0,2019
Caldas,17486,Neira,31399.0,2019
Caldas,17495,Norcasia,6175.0,2019
Caldas,17513,Pácora,10863.0,2019
Caldas,17524,Palestina,17597.0,2019
Caldas,17541,Pensilvania,26342.0,2019
Caldas,17614,Riosucio,64593.0,2019
Caldas,17616,Risaralda,9153.0,2019
Caldas,17653,Salamina,15389.0,2019
Caldas,17662,Samaná,25798.0,2019
Caldas,17665,San José,7593.0,2019
Caldas,17777,Supía,27489.0,2019
Caldas,17867,Victoria,8020.0,2019
Caldas,17873,Villamaría,60729.0,2019
Caldas,17877,Viterbo,12388.0,2019
Caquetá,18000,Caquetá,10854621.0,2019
Caquetá,18001,Florencia,184510.0,2019
Caquetá,18029,Albania,6432.0,2019
Caquetá,18094,Belén de Los Andaquies,11780.0,2019
Caquetá,18150,Cartagena del Chairá,35473.0,2019
Caquetá,18205,Curillo,11880.0,2019
Caquetá,18247,El Doncello,22306.0,2019
Caquetá,18256,El Paujil,21462.0,2019
Caquetá,18410,La Montañita,24323.0,2019
Caquetá,18460,Milán,11860.0,2019
Caquetá,18479,Morelia,3924.0,2019
Caquetá,18592,Puerto Rico,33701.0,2019
Caquetá,18610,San José del Fragua,15315.0,2019
Caquetá,18753,San Vicente del Caguán,72949.0,2019
Caquetá,18756,Solano,25546.0,2019
Caquetá,18785,Solita,9130.0,2019
Caquetá,18860,Valparaíso,11819.0,2019
Cauca,19000,Cauca,10854621.0,2019
Cauca,19001,Popayán,286724.0,2019
Cauca,19022,Almaguer,21374.0,2019
Cauca,19050,Argelia,27670.0,2019
Cauca,19075,Balboa,26384.0,2019
Cauca,19100,Bolívar,44868.0,2019
Cauca,19110,Buenos Aires,34631.0,2019
Cauca,19130,Cajibío,38703.0,2019
Cauca,19137,Caldono,34132.0,2019
Cauca,19142,Caloto,17747.0,2019
Cauca,19212,Corinto,33489.0,2019
Cauca,19256,El Tambo,48094.0,2019
Cauca,19290,Florencia,6190.0,2019
Cauca,19300,Guachené,19933.0,2019
Cauca,19318,Guapi,29989.0,2019
Cauca,19355,Inzá,32582.0,2019
Cauca,19364,Jambaló,19018.0,2019
Cauca,19392,La Sierra,10555.0,2019
Cauca,19397,La Vega,47417.0,2019
Cauca,19418,López,20867.0,2019
Cauca,19450,Mercaderes,18247.0,2019
Cauca,19455,Miranda,42639.0,2019
Cauca,19473,Morales,26707.0,2019
Cauca,19513,Padilla,7686.0,2019
Cauca,19517,Paez,36628.0,2019
Cauca,19532,Patía,37504.0,2019
Cauca,19533,Piamonte,7470.0,2019
Cauca,19548,Piendamó,46163.0,2019
Cauca,19573,Puerto Tejada,46166.0,2019
Cauca,19585,Puracé,15272.0,2019
Cauca,19622,Rosas,13614.0,2019
Cauca,19693,San Sebastián,14432.0,2019
Cauca,19698,Santander de Quilichao,99354.0,2019
Cauca,19701,Santa Rosa,10872.0,2019
Cauca,19743,Silvia,32692.0,2019
Cauca,19760,Sotara,17552.0,2019
Cauca,19780,Suárez,18404.0,2019
Cauca,19785,Sucre,8867.0,2019
Cauca,19807,Timbío,35564.0,2019
Cauca,19809,Timbiquí,22077.0,2019
Cauca,19821,Toribio,30397.0,2019
Cauca,19824,Totoró,21298.0,2019
Cauca,19845,Villa Rica,16966.0,2019
Cesar,20000,Cesar,10854621.0,2019
Cesar,20001,Valledupar,493367.0,2019
Cesar,20011,Aguachica,96667.0,2019
Cesar,20013,Agustín Codazzi,49233.0,2019
Cesar,20032,Astrea,19389.0,2019
Cesar,20045,Becerril,13188.0,2019
Cesar,20060,Bosconia,39716.0,2019
Cesar,20175,Chimichagua,30303.0,2019
Cesar,20178,Chiriguaná,18574.0,2019
Cesar,20228,Curumaní,23018.0,2019
Cesar,20238,El Copey,26905.0,2019
Cesar,20250,El Paso,23534.0,2019
Cesar,20295,Gamarra,17483.0,2019
Cesar,20310,González,6204.0,2019
Cesar,20383,La Gloria,12230.0,2019
Cesar,20400,La Jagua de Ibirico,22405.0,2019
Cesar,20443,Manaure,15905.0,2019
Cesar,20517,Pailitas,17545.0,2019
Cesar,20550,Pelaya,18334.0,2019
Cesar,20570,Pueblo Bello,24572.0,2019
Cesar,20614,Río de Oro,13845.0,2019
Cesar,20621,La Paz,23025.0,2019
Cesar,20710,San Alberto,26551.0,2019
Cesar,20750,San Diego,13147.0,2019
Cesar,20770,San Martín,18930.0,2019
Cesar,20787,Tamalameque,13700.0,2019
Córdoba,23000,Córdoba,10854621.0,2019
Córdoba,23001,Montería,465999.0,2019
Córdoba,23068,Ayapel,55120.0,2019
Córdoba,23079,Buenavista,22711.0,2019
Córdoba,23090,Canalete,23520.0,2019
Córdoba,23162,Cereté,94355.0,2019
Córdoba,23168,Chimá,15571.0,2019
Córdoba,23182,Chinú,50313.0,2019
Córdoba,23189,Ciénaga de Oro,69144.0,2019
Córdoba,23300,Cotorra,15551.0,2019
Córdoba,23350,La Apartada,16315.0,2019
Córdoba,23417,Lorica,121214.0,2019
Córdoba,23419,Los Córdobas,26705.0,2019
Córdoba,23464,Momil,15274.0,2019
Córdoba,23466,Montelíbano,88674.0,2019
Córdoba,23500,Moñitos,29117.0,2019
Córdoba,23555,Planeta Rica,69285.0,2019
Córdoba,23570,Pueblo Nuevo,41684.0,2019
Córdoba,23574,Puerto Escondido,32745.0,2019
Córdoba,23580,Puerto Libertador,53990.0,2019
Córdoba,23586,Purísima,15189.0,2019
Córdoba,23660,Sahagún,90487.0,2019
Córdoba,23670,San Andrés Sotavento,47282.0,2019
Córdoba,23672,San Antero,33662.0,2019
Córdoba,23675,San Bernardo del Viento,36200.0,2019
Córdoba,23678,San Carlos,28597.0,2019
Córdoba,23682,San José de Uré,11742.0,2019
Córdoba,23686,San Pelayo,45396.0,2019
Córdoba,23807,Tierralta,109770.0,2019
Córdoba,23815,Tuchín,41345.0,2019
Córdoba,23855,Valencia,46897.0,2019
Cundinamarca,25000,Cundinamarca,10854621.0,2019
Cundinamarca,25001,Agua de Dios,10634.0,2019
Cundinamarca,25019,Albán,5957.0,2019
Cundinamarca,25035,Anapoima,14126.0,2019
Cundinamarca,25040,Anolaima,11894.0,2019
Cundinamarca,25053,Arbeláez,12449.0,2019
Cundinamarca,25086,Beltrán,2322.0,2019
Cundinamarca,25095,Bituima,2468.0,2019
Cundinamarca,25099,Bojacá,12749.0,2019
Cundinamarca,25120,Cabrera,4411.0,2019
Cundinamarca,25123,Cachipay,9740.0,2019
Cundinamarca,25126,Cajicá,61549.0,2019
Cundinamarca,25148,Caparrapí,16748.0,2019
Cundinamarca,25151,Caqueza,17396.0,2019
Cundinamarca,25154,Carmen de Carupa,9458.0,2019
Cundinamarca,25168,Chaguaní,3960.0,2019
Cundinamarca,25175,Chía,138822.0,2019
Cundinamarca,25178,Chipaque,8401.0,2019
Cundinamarca,25181,Choachí,10487.0,2019
Cundinamarca,25183,Chocontá,27927.0,2019
Cundinamarca,25200,Cogua,24092.0,2019
Cundinamarca,25214,Cota,26980.0,2019
Cundinamarca,25224,Cucunubá,7623.0,2019
Cundinamarca,25245,El Colegio,22247.0,2019
Cundinamarca,25258,El Peñón,4759.0,2019
Cundinamarca,25260,El Rosal,18847.0,2019
Cundinamarca,25269,Facatativá,141762.0,2019
Cundinamarca,25279,Fomeque,12227.0,2019
Cundinamarca,25281,Fosca,7968.0,2019
Cundinamarca,25286,Funza,80937.0,2019
Cundinamarca,25288,Fúquene,5839.0,2019
Cundinamarca,25290,Fusagasugá,145039.0,2019
Cundinamarca,25293,Gachala,5663.0,2019
Cundinamarca,25295,Gachancipá,16043.0,2019
Cundinamarca,25297,Gachetá,11383.0,2019
Cundinamarca,25299,Gama,4063.0,2019
Cundinamarca,25307,Girardot,107324.0,2019
Cundinamarca,25312,Granada,9440.0,2019
Cundinamarca,25317,Guachetá,11335.0,2019
Cundinamarca,25320,Guaduas,41142.0,2019
Cundinamarca,25322,Guasca,15727.0,2019
Cundinamarca,25324,Guataquí,2711.0,2019
Cundinamarca,25326,Guatavita,6963.0,2019
Cundinamarca,25328,Guayabal de Siquima,3668.0,2019
Cundinamarca,25335,Guayabetal,5013.0,2019
Cundinamarca,25339,Gutiérrez,4386.0,2019
Cundinamarca,25368,Jerusalén,2660.0,2019
Cundinamarca,25372,Junín,8720.0,2019
Cundinamarca,25377,La Calera,28908.0,2019
Cundinamarca,25386,La Mesa,33241.0,2019
Cundinamarca,25394,La Palma,11096.0,2019
Cundinamarca,25398,La Peña,7052.0,2019
Cundinamarca,25402,La Vega,14571.0,2019
Cundinamarca,25407,Lenguazaque,10427.0,2019
Cundinamarca,25426,Macheta,6127.0,2019
Cundinamarca,25430,Madrid,83612.0,2019
Cundinamarca,25436,Manta,4786.0,2019
Cundinamarca,25438,Medina,10205.0,2019
Cundinamarca,25473,Mosquera,91282.0,2019
Cundinamarca,25483,Nariño,2266.0,2019
Cundinamarca,25486,Nemocón,14356.0,2019
Cundinamarca,25488,Nilo,20339.0,2019
Cundinamarca,25489,Nimaima,7213.0,2019
Cundinamarca,25491,Nocaima,8211.0,2019
Cundinamarca,25506,Venecia,4093.0,2019
Cundinamarca,25513,Pacho,27977.0,2019
Cundinamarca,25518,Paime,4167.0,2019
Cundinamarca,25524,Pandi,5729.0,2019
Cundinamarca,25530,Paratebueno,7835.0,2019
Cundinamarca,25535,Pasca,12584.0,2019
Cundinamarca,25572,Puerto Salgar,19996.0,2019
Cundinamarca,25580,Pulí,3038.0,2019
Cundinamarca,25592,Quebradanegra,4761.0,2019
Cundinamarca,25594,Quetame,7344.0,2019
Cundinamarca,25596,Quipile,8143.0,2019
Cundinamarca,25599,Apulo,7812.0,2019
Cundinamarca,25612,Ricaurte,9976.0,2019
Cundinamarca,25645,San Antonio del Tequendama,13341.0,2019
Cundinamarca,25649,San Bernardo,10801.0,2019
Cundinamarca,25653,San Cayetano,5356.0,2019
Cundinamarca,25658,San Francisco,10157.0,2019
Cundinamarca,25662,San Juan de Río Seco,9674.0,2019
Cundinamarca,25718,Sasaima,10868.0,2019
Cundinamarca,25736,Sesquilé,15943.0,2019
Cundinamarca,25740,Sibaté,41255.0,2019
Cundinamarca,25743,Silvania,22076.0,2019
Cundinamarca,25745,Simijaca,13967.0,2019
Cundinamarca,25754,Soacha,556268.0,2019
Cundinamarca,25758,Sopó,29120.0,2019
Cundinamarca,25769,Subachoque,17387.0,2019
Cundinamarca,25772,Suesca,18741.0,2019
Cundinamarca,25777,Supatá,5036.0,2019
Cundinamarca,25779,Susa,13491.0,2019
Cundinamarca,25781,Sutatausa,5885.0,2019
Cundinamarca,25785,Tabio,29731.0,2019
Cundinamarca,25793,Tausa,9197.0,2019
Cundinamarca,25797,Tena,9507.0,2019
Cundinamarca,25799,Tenjo,20269.0,2019
Cundinamarca,25805,Tibacuy,4839.0,2019
Cundinamarca,25807,Tibirita,2931.0,2019
Cundinamarca,25815,Tocaima,18790.0,2019
Cundinamarca,25817,Tocancipá,35439.0,2019
Cundinamarca,25823,Topaipí,4482.0,2019
Cundinamarca,25839,Ubalá,10209.0,2019
Cundinamarca,25841,Ubaque,5887.0,2019
Cundinamarca,25843,Villa de San Diego de Ubate,39568.0,2019
Cundinamarca,25845,Une,9681.0,2019
Cundinamarca,25851,Útica,5042.0,2019
Cundinamarca,25862,Vergara,7731.0,2019
Cundinamarca,25867,Vianí,4239.0,2019
Cundinamarca,25871,Villagómez,2171.0,2019
Cundinamarca,25873,Villapinzón,21049.0,2019
Cundinamarca,25875,Villeta,25617.0,2019
Cundinamarca,25878,Viotá,13317.0,2019
Cundinamarca,25885,Yacopí,17160.0,2019
Cundinamarca,25898,Zipacón,5808.0,2019
Cundinamarca,25899,Zipaquirá,130432.0,2019
Chocó,27000,Chocó,10854621.0,2019
Chocó,27001,Quibdó,116256.0,2019
Chocó,27006,Acandí,9248.0,2019
Chocó,27025,Alto Baudo,40733.0,2019
Chocó,27050,Atrato,11045.0,2019
Chocó,27073,Bagadó,7895.0,2019
Chocó,27075,Bahía Solano,9425.0,2019
Chocó,27077,Bajo Baudó,17836.0,2019
Chocó,27099,Bojaya,10123.0,2019
Chocó,27135,El Cantón del San Pablo,8798.0,2019
Chocó,27150,Carmen del Darien,5583.0,2019
Chocó,27160,Cértegui,10234.0,2019
Chocó,27205,Condoto,15334.0,2019
Chocó,27245,El Carmen de Atrato,15015.0,2019
Chocó,27250,El Litoral del San Juan,16829.0,2019
Chocó,27361,Istmina,25981.0,2019
Chocó,27372,Juradó,3217.0,2019
Chocó,27413,Lloró,11546.0,2019
Chocó,27425,Medio Atrato,33542.0,2019
Chocó,27430,Medio Baudó,14347.0,2019
Chocó,27450,Medio San Juan,17859.0,2019
Chocó,27491,Nóvita,7967.0,2019
Chocó,27495,Nuquí,8958.0,2019
Chocó,27580,Río Iro,10396.0,2019
Chocó,27600,Río Quito,9395.0,2019
Chocó,27615,Riosucio,29036.0,2019
Chocó,27660,San José del Palmar,4723.0,2019
Chocó,27745,Sipí,4273.0,2019
Chocó,27787,Tadó,19169.0,2019
Chocó,27800,Unguía,15312.0,2019
Chocó,27810,Unión Panamericana,10221.0,2019
Huila,41000,Huila,10854621.0,2019
Huila,41001,Neiva,348964.0,2019
Huila,41006,Acevedo,35877.0,2019
Huila,41013,Agrado,9275.0,2019
Huila,41016,Aipe,29177.0,2019
Huila,41020,Algeciras,24708.0,2019
Huila,41026,Altamira,4626.0,2019
Huila,41078,Baraya,9751.0,2019
Huila,41132,Campoalegre,34923.0,2019
Huila,41206,Colombia,12890.0,2019
Huila,41244,Elías,4206.0,2019
Huila,41298,Garzón,96296.0,2019
Huila,41306,Gigante,35498.0,2019
Huila,41319,Guadalupe,22867.0,2019
Huila,41349,Hobo,7043.0,2019
Huila,41357,Iquira,13612.0,2019
Huila,41359,Isnos,28530.0,2019
Huila,41378,La Argentina,15059.0,2019
Huila,41396,La Plata,67220.0,2019
Huila,41483,Nátaga,6543.0,2019
Huila,41503,Oporapa,14812.0,2019
Huila,41518,Paicol,5734.0,2019
Huila,41524,Palermo,34987.0,2019
Huila,41530,Palestina,12075.0,2019
Huila,41548,Pital,14030.0,2019
Huila,41551,Pitalito,135711.0,2019
Huila,41615,Rivera,19566.0,2019
Huila,41660,Saladoblanco,11930.0,2019
Huila,41668,San Agustín,34120.0,2019
Huila,41676,Santa María,11744.0,2019
Huila,41770,Suaza,21119.0,2019
Huila,41791,Tarqui,18271.0,2019
Huila,41797,Tesalia,9365.0,2019
Huila,41799,Tello,14536.0,2019
Huila,41801,Teruel,8916.0,2019
Huila,41807,Timaná,20463.0,2019
Huila,41872,Villavieja,7309.0,2019
Huila,41885,Yaguará,9410.0,2019
La Guajira,44000,La Guajira,10854621.0,2019
La Guajira,44001,Riohacha,295984.0,2019
La Guajira,44035,Albania,28474.0,2019
La Guajira,44078,Barrancas,37554.0,2019
La Guajira,44090,Dibulla,37854.0,2019
La Guajira,44098,Distracción,17112.0,2019
La Guajira,44110,El Molino,9121.0,2019
La Guajira,44279,Fonseca,35205.0,2019
La Guajira,44378,Hatonuevo,28671.0,2019
La Guajira,44420,La Jagua del Pilar,3341.0,2019
La Guajira,44430,Maicao,166603.0,2019
La Guajira,44560,Manaure,120417.0,2019
La Guajira,44650,San Juan del Cesar,39472.0,2019
La Guajira,44847,Uribia,198890.0,2019
La Guajira,44855,Urumita,19629.0,2019
La Guajira,44874,Villanueva,28736.0,2019
Magdalena,47000,Magdalena,10854621.0,2019
Magdalena,47001,Santa Marta,515717.0,2019
Magdalena,47030,Algarrobo,12940.0,2019
Magdalena,47053,Aracataca,41371.0,2019
Magdalena,47058,Ariguaní,32637.0,2019
Magdalena,47161,Cerro San Antonio,7692.0,2019
Magdalena,47170,Chivolo,15757.0,2019
Magdalena,47189,Ciénaga,105510.0,2019
Magdalena,47205,Concordia,9231.0,2019
Magdalena,47245,El Banco,56097.0,2019
Magdalena,47258,El Piñon,16713.0,2019
Magdalena,47268,El Retén,22042.0,2019
Magdalena,47288,Fundación,57595.0,2019
Magdalena,47318,Guamal,28277.0,2019
Magdalena,47460,Nueva Granada,21612.0,2019
Magdalena,47541,Pedraza,8122.0,2019
Magdalena,47545,Pijiño del Carmen,16636.0,2019
Magdalena,47551,Pivijay,33225.0,2019
Magdalena,47555,Plato,61856.0,2019
Magdalena,47570,Puebloviejo,33030.0,2019
Magdalena,47605,Remolino,7933.0,2019
Magdalena,47660,Sabanas de San Angel,17832.0,2019
Magdalena,47675,Salamina,6665.0,2019
Magdalena,47692,San Sebastián de Buenavista,17599.0,2019
Magdalena,47703,San Zenón,9203.0,2019
Magdalena,47707,Santa Ana,27258.0,2019
